instance,distance,vehicle_count,fill_rate,time_elapsed
3l_cvrp15.txt,1582.265839782704,8,0.5435861111111111,813.0248720645905
3l_cvrp15.txt,1662.2372911833534,8,0.5435861111111111,900.7880845069885
3l_cvrp15.txt,1653.9190221832976,8,0.5435861111111111,1051.4607694149017
3l_cvrp15.txt,1625.6632848359627,8,0.5435861111111111,830.9233667850494
3l_cvrp15.txt,1670.9773440646543,8,0.5435861111111111,766.3493084907532
3l_cvrp16.txt,814.2386128600442,12,0.31066111111111105,860.8430471420288
3l_cvrp16.txt,793.8223330483946,12,0.3106611111111111,846.2886183261871
3l_cvrp16.txt,790.1066618423636,12,0.3106611111111111,1199.6635942459106
3l_cvrp16.txt,818.1049263255236,12,0.3106611111111111,1209.849580526352
3l_cvrp16.txt,824.6971813861123,13,0.28676410256410256,813.1891686916351
3l_cvrp16.txt,792.4818272345512,12,0.3106611111111111,861.0290043354034
3l_cvrp16.txt,783.9343448583265,12,0.3106611111111111,887.0408248901367
3l_cvrp16.txt,797.2607070486598,12,0.3106611111111111,786.9689033031464
3l_cvrp16.txt,833.02297944377,12,0.3106611111111111,802.2568151950836
3l_cvrp16.txt,787.6731097185572,12,0.3106611111111111,883.6114253997803
3l_cvrp18.txt,1639.0523006602912,12,0.4937666666666667,2889.2515716552734
3l_cvrp18.txt,1544.0483480683374,12,0.4937666666666665,2719.927072763443
3l_cvrp18.txt,1606.3051256448462,12,0.4937666666666667,2644.790159225464
3l_cvrp18.txt,1601.164490492267,13,0.4557846153846154,3372.6701984405518
3l_cvrp18.txt,1553.3470431711999,12,0.4937666666666667,2210.6971113681793
3l_cvrp18.txt,1584.6732533342883,11,0.5386545454545456,2769.357001066208
3l_cvrp18.txt,1582.0820267453864,13,0.45578461538461534,2508.591295003891
3l_cvrp18.txt,1634.380458178579,13,0.4557846153846154,2767.3106672763824
3l_cvrp18.txt,1563.9095280827246,13,0.45578461538461534,3473.287223815918
3l_cvrp18.txt,1646.4915121692989,12,0.49376666666666663,2584.556531906128
3l_cvrp19.txt,979.7642103636942,12,0.5082907407407408,3154.193513393402
3l_cvrp19.txt,988.7337552362235,12,0.5082907407407407,3036.584483861923
3l_cvrp19.txt,934.462852445879,12,0.5082907407407408,3338.4712946414948
3l_cvrp19.txt,984.0166231423892,12,0.5082907407407408,3170.706095457077
3l_cvrp19.txt,1023.3221193110761,12,0.5082907407407408,3026.382973909378
3l_cvrp19.txt,980.3481634424369,11,0.5544989898989899,3469.912295103073
3l_cvrp19.txt,975.8214255330126,12,0.5082907407407408,2712.4152162075043
3l_cvrp19.txt,969.4437331379359,11,0.5544989898989899,3382.3811116218567
3l_cvrp19.txt,989.0150619958122,12,0.5082907407407408,2481.4504055976868
3l_cvrp19.txt,997.1095111929079,12,0.5082907407407408,3518.8016817569733
3l_cvrp21.txt,1400.6074463882637,20,0.45746666666666674,3806.743357181549
3l_cvrp21.txt,1453.6508742575872,20,0.45746666666666663,3623.7123765945435
3l_cvrp21.txt,1510.8376300272992,20,0.4574666666666666,3660.891308784485
3l_cvrp21.txt,1581.723505787643,20,0.45746666666666663,3671.6876780986786
3l_cvrp21.txt,1475.801781671796,18,0.5082962962962964,3810.2734055519104
3l_cvrp21.txt,1521.1625023735337,18,0.5082962962962962,3822.273580789566
3l_cvrp21.txt,1504.2789886391806,18,0.5082962962962962,3984.645484685898
3l_cvrp21.txt,1449.8467761768206,20,0.45746666666666674,3629.1990115642548
3l_cvrp21.txt,1639.267037687194,17,0.5381960784313725,3891.9140634536743
3l_cvrp21.txt,1480.8701677187757,17,0.5381960784313726,3852.126284599304
3l_cvrp23.txt,1484.010824793164,18,0.5234395061728395,3647.8728132247925
3l_cvrp23.txt,1496.8765412941734,19,0.49589005847953205,3671.5164954662323
3l_cvrp23.txt,1520.4911708272243,19,0.49589005847953216,3630.663147211075
3l_cvrp23.txt,1489.207435307661,22,0.42826868686868685,3608.8755321502686
3l_cvrp23.txt,1501.7042127097952,18,0.5234395061728395,3657.88059592247
3l_cvrp23.txt,1520.137989256441,18,0.5234395061728394,3610.923589706421
3l_cvrp23.txt,1504.9357703709566,19,0.49589005847953216,3787.2150752544403
3l_cvrp23.txt,1468.6007718589717,20,0.47109555555555555,3762.152113676071
3l_cvrp23.txt,1593.132150731839,18,0.5234395061728396,3713.6835193634033
3l_cvrp23.txt,1480.6931754124366,19,0.49589005847953216,3724.3193645477295
